fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a,year,month,season,hab_label
0.0439606308937072,2022-09-28 06:56:51.024000+00:00,0.8943564891815186,16384,1.1920928955078125e-07,-0.150552362203598,0.0947,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859,0.0,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859_0000.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0439606308937072,2022-09-28 06:56:51.024000+00:00,0.8943564891815186,16384,1.1920928955078125e-07,-0.150552362203598,0.0947,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859,0.0,S2A_MSIL2A_20220928T065651_R063_T39QXG_20240730T192859_0001.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0398294925689697,2022-09-28 06:56:51.024000+00:00,0.8932459354400635,16384,1.788139343261719e-07,-0.1497225761413574,0.0947,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907,0.0,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907_0000.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0398294925689697,2022-09-28 06:56:51.024000+00:00,0.8932459354400635,16384,1.788139343261719e-07,-0.1497225761413574,0.0947,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907,0.0,S2A_MSIL2A_20220928T065651_R063_T39QXG_20220928T234907_0001.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0521048903465271,2022-09-23 06:56:29.024000+00:00,0.9199028611183168,16384,1.1920928955078125e-07,-0.1369349807500839,0.0947,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945,1.4901161193847656e-08,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945_0000.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0521048903465271,2022-09-23 06:56:29.024000+00:00,0.9199028611183168,16384,1.1920928955078125e-07,-0.1369349807500839,0.0947,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945,1.4901161193847656e-08,S2B_MSIL2A_20220923T065629_R063_T39QXG_20240725T151945_0001.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0467869043350219,2022-09-23 06:56:29.024000+00:00,0.918565034866333,16384,1.788139343261719e-07,-0.136615976691246,0.0947,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152,0.0,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152_0000.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0467869043350219,2022-09-23 06:56:29.024000+00:00,0.918565034866333,16384,1.788139343261719e-07,-0.136615976691246,0.0947,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152,0.0,S2B_MSIL2A_20220923T065629_R063_T39QXG_20220924T000152_0001.jpg,0.405033,0.0,0.90228,2022,9,autumn,0
0.0542032718658447,2022-09-18 06:56:31.024000+00:00,0.9185397624969482,16384,1.788139343261719e-07,-0.142757773399353,0.0878667,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658,0.0,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658_0000.jpg,0.120835,0.0,0.785583,2022,9,autumn,0
0.0542032718658447,2022-09-18 06:56:31.024000+00:00,0.9185397624969482,16384,1.788139343261719e-07,-0.142757773399353,0.0878667,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658,0.0,S2A_MSIL2A_20220918T065631_R063_T39QXG_20240729T142658_0001.jpg,0.120835,0.0,0.785583,2022,9,autumn,0
0.0488721132278442,2022-09-18 06:56:31.024000+00:00,0.9167745113372804,16384,1.788139343261719e-07,-0.1422154754400253,0.0878667,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927,1.4901161193847656e-08,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927_0000.jpg,0.120835,0.0,0.785583,2022,9,autumn,0
0.0488721132278442,2022-09-18 06:56:31.024000+00:00,0.9167745113372804,16384,1.788139343261719e-07,-0.1422154754400253,0.0878667,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927,1.4901161193847656e-08,S2A_MSIL2A_20220918T065631_R063_T39QXG_20220919T032927_0001.jpg,0.120835,0.0,0.785583,2022,9,autumn,0
0.0479803085327148,2022-09-13 06:56:29.024000+00:00,0.89310622215271,16384,1.1920928955078125e-07,-0.1559755802154541,0.0616,S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436,0.0,S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436_0000.jpg,0.16971,0.0,0.402946,2022,9,autumn,0
0.0479803085327148,2022-09-13 06:56:29.024000+00:00,0.89310622215271,16384,1.1920928955078125e-07,-0.1559755802154541,0.0616,S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436,0.0,S2B_MSIL2A_20220913T065629_R063_T39QXG_20240726T171436_0001.jpg,0.16971,0.0,0.402946,2022,9,autumn,0
0.0446491837501525,2022-09-13 06:56:29.024000+00:00,0.8933236598968506,16384,1.1920928955078125e-07,-0.1553151756525039,0.0616,S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218,0.0,S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218_0000.jpg,0.16971,0.0,0.402946,2022,9,autumn,0
0.0446491837501525,2022-09-13 06:56:29.024000+00:00,0.8933236598968506,16384,1.1920928955078125e-07,-0.1553151756525039,0.0616,S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218,0.0,S2B_MSIL2A_20220913T065629_R063_T39QXG_20220913T171218_0001.jpg,0.16971,0.0,0.402946,2022,9,autumn,0
0.057357370853424,2022-09-08 06:56:31.024000+00:00,0.92901873588562,16384,1.1920928955078125e-07,-0.1399927139282226,0.0616,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036,0.0,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036_0000.jpg,0.16971,0.0,0.402946,2022,9,autumn,0
0.057357370853424,2022-09-08 06:56:31.024000+00:00,0.92901873588562,16384,1.1920928955078125e-07,-0.1399927139282226,0.0616,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036,0.0,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036_0001.jpg,0.16971,0.0,0.402946,2022,9,autumn,0
0.0462819933891296,2022-09-03 06:56:29.024000+00:00,0.9109144806861876,16384,0.0,-0.1406081020832061,0.0504,S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254,1.4901161193847656e-08,S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254_0000.jpg,,0.0,0.261826,2022,9,autumn,0
0.0462819933891296,2022-09-03 06:56:29.024000+00:00,0.9109144806861876,16384,0.0,-0.1406081020832061,0.0504,S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254,1.4901161193847656e-08,S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254_0001.jpg,,0.0,0.261826,2022,9,autumn,0
0.0516786575317382,2022-08-29 06:56:41.024000+00:00,0.9166153073310852,16384,1.1920928955078125e-07,-0.1398289501667022,0.0504,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121,1.4901161193847656e-08,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121_0000.jpg,,0.0,0.261826,2022,8,summer,0
0.0516786575317382,2022-08-29 06:56:41.024000+00:00,0.9166153073310852,16384,1.1920928955078125e-07,-0.1398289501667022,0.0504,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121,1.4901161193847656e-08,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121_0001.jpg,,0.0,0.261826,2022,8,summer,0
0.0480458736419677,2022-08-29 06:56:41.024000+00:00,0.9154465198516846,16384,1.788139343261719e-07,-0.1398549377918243,0.0504,S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205,1.4901161193847656e-08,S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205_0000.jpg,,0.0,0.261826,2022,8,summer,0
0.0480458736419677,2022-08-29 06:56:41.024000+00:00,0.9154465198516846,16384,1.788139343261719e-07,-0.1398549377918243,0.0504,S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205,1.4901161193847656e-08,S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205_0001.jpg,,0.0,0.261826,2022,8,summer,0
0.0535999536514282,2022-08-24 06:56:19.024000+00:00,0.9368657469749452,16384,0.0,-0.1223261058330535,0.069,S2B_MSIL2A_20220824T065619_R063_T39QXG_20220825T015302,2.2351741790771484e-08,S2B_MSIL2A_20220824T065619_R063_T39QXG_20220825T015302_0000.jpg,0.132905,0.0,0.474183,2022,8,summer,0
0.0535999536514282,2022-08-24 06:56:19.024000+00:00,0.9368657469749452,16384,0.0,-0.1223261058330535,0.069,S2B_MSIL2A_20220824T065619_R063_T39QXG_20220825T015302,2.2351741790771484e-08,S2B_MSIL2A_20220824T065619_R063_T39QXG_20220825T015302_0001.jpg,0.132905,0.0,0.474183,2022,8,summer,0
