fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a,sst,year,month,season,hab_label
0.0448328256607055,2023-09-28 06:56:49.024000+00:00,0.8975924849510193,16384,0.0,-0.1440459936857223,0.0725,S2B_MSIL2A_20230928T065649_R063_T39QXG_20241102T043937,0.0,S2B_MSIL2A_20230928T065649_R063_T39QXG_20241102T043937_0000.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0448328256607055,2023-09-28 06:56:49.024000+00:00,0.8975924849510193,16384,0.0,-0.1440459936857223,0.0725,S2B_MSIL2A_20230928T065649_R063_T39QXG_20241102T043937,0.0,S2B_MSIL2A_20230928T065649_R063_T39QXG_20241102T043937_0001.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0399672389030456,2023-09-28 06:56:49.024000+00:00,0.8975775241851807,16384,2.384185791015625e-07,-0.1433639675378799,0.0725,S2B_MSIL2A_20230928T065649_R063_T39QXG_20230928T122354,0.0,S2B_MSIL2A_20230928T065649_R063_T39QXG_20230928T122354_0000.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0399672389030456,2023-09-28 06:56:49.024000+00:00,0.8975775241851807,16384,2.384185791015625e-07,-0.1433639675378799,0.0725,S2B_MSIL2A_20230928T065649_R063_T39QXG_20230928T122354,0.0,S2B_MSIL2A_20230928T065649_R063_T39QXG_20230928T122354_0001.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0586163997650146,2023-09-23 06:56:21.024000+00:00,0.930177628993988,16384,5.960464477539064e-08,-0.1334204524755478,0.0725,S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613,0.0,S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613_0000.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0586163997650146,2023-09-23 06:56:21.024000+00:00,0.930177628993988,16384,5.960464477539064e-08,-0.1334204524755478,0.0725,S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613,0.0,S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613_0001.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0562622547149658,2023-09-23 06:56:21.024000+00:00,0.9366673827171326,16384,1.1920928955078125e-07,-0.1314940154552459,0.0725,S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348,2.9802322387695312e-08,S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348_0000.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0562622547149658,2023-09-23 06:56:21.024000+00:00,0.9366673827171326,16384,1.1920928955078125e-07,-0.1314940154552459,0.0725,S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348,2.9802322387695312e-08,S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348_0001.jpg,0.336778,0.0,0.542174,27.0817,2023,9,autumn,0
0.0542623400688171,2023-09-18 06:56:29.024000+00:00,0.9463452696800232,16384,5.960464477539064e-08,-0.1034676954150199,0.068,S2B_MSIL2A_20230918T065629_R063_T39QXG_20241025T081232,1.4901161193847656e-08,S2B_MSIL2A_20230918T065629_R063_T39QXG_20241025T081232_0000.jpg,0.203455,0.0,0.475,26.6917,2023,9,autumn,0
0.0542623400688171,2023-09-18 06:56:29.024000+00:00,0.9463452696800232,16384,5.960464477539064e-08,-0.1034676954150199,0.068,S2B_MSIL2A_20230918T065629_R063_T39QXG_20241025T081232,1.4901161193847656e-08,S2B_MSIL2A_20230918T065629_R063_T39QXG_20241025T081232_0001.jpg,0.203455,0.0,0.475,26.6917,2023,9,autumn,0
0.0442819595336914,2023-09-18 06:56:29.024000+00:00,0.9084665775299072,16384,1.788139343261719e-07,-0.1394110769033432,0.068,S2B_MSIL2A_20230918T065629_R063_T39QXG_20230918T153259,1.4901161193847656e-08,S2B_MSIL2A_20230918T065629_R063_T39QXG_20230918T153259_0000.jpg,0.203455,0.0,0.475,26.6917,2023,9,autumn,0
0.0442819595336914,2023-09-18 06:56:29.024000+00:00,0.9084665775299072,16384,1.788139343261719e-07,-0.1394110769033432,0.068,S2B_MSIL2A_20230918T065629_R063_T39QXG_20230918T153259,1.4901161193847656e-08,S2B_MSIL2A_20230918T065629_R063_T39QXG_20230918T153259_0001.jpg,0.203455,0.0,0.475,26.6917,2023,9,autumn,0
0.057127833366394,2023-09-13 06:56:31.024000+00:00,0.9258814454078674,16384,1.788139343261719e-07,-0.1358104795217514,0.0688,S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012,0.0,S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012_0000.jpg,0.349825,0.0,0.498617,26.2883,2023,9,autumn,0
0.057127833366394,2023-09-13 06:56:31.024000+00:00,0.9258814454078674,16384,1.788139343261719e-07,-0.1358104795217514,0.0688,S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012,0.0,S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012_0001.jpg,0.349825,0.0,0.498617,26.2883,2023,9,autumn,0
0.0515475273132324,2023-09-13 06:56:31.024000+00:00,0.9244908690452576,16384,0.0,-0.1362651735544204,0.0688,S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300,1.4901161193847656e-08,S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300_0000.jpg,0.349825,0.0,0.498617,26.2883,2023,9,autumn,0
0.0515475273132324,2023-09-13 06:56:31.024000+00:00,0.9244908690452576,16384,0.0,-0.1362651735544204,0.0688,S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300,1.4901161193847656e-08,S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300_0001.jpg,0.349825,0.0,0.498617,26.2883,2023,9,autumn,0
