fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a,year,month,season,hab_label
0.0455934405326843,2020-09-28 06:56:51.024000+00:00,0.8877847194671631,16384,1.1920928955078125e-07,-0.1791176795959472,0.0973333,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408,0.0,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408_0000.jpg,0.299165,0.0,0.944467,2020,9,autumn,0
0.0455934405326843,2020-09-28 06:56:51.024000+00:00,0.8877847194671631,16384,1.1920928955078125e-07,-0.1791176795959472,0.0973333,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408,0.0,S2A_MSIL2A_20200928T065651_R063_T39QXG_20201001T020408_0001.jpg,0.299165,0.0,0.944467,2020,9,autumn,0
0.043390154838562,2020-09-23 06:56:29.024000+00:00,0.8780834674835205,16384,1.1920928955078125e-07,-0.1831856071949005,0.0973333,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418,2.9802322387695312e-08,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418_0000.jpg,0.299165,0.0,0.944467,2020,9,autumn,0
0.043390154838562,2020-09-23 06:56:29.024000+00:00,0.8780834674835205,16384,1.1920928955078125e-07,-0.1831856071949005,0.0973333,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418,2.9802322387695312e-08,S2B_MSIL2A_20200923T065629_R063_T39QXG_20201028T044418_0001.jpg,0.299165,0.0,0.944467,2020,9,autumn,0
0.0443934425711631,2020-09-18 06:56:31.024000+00:00,0.8876389861106873,16384,1.788139343261719e-07,-0.1751758754253387,0.0772,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,2.9802322387695312e-08,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0000.jpg,0.379405,7.450580596923828e-09,0.607346,2020,9,autumn,0
0.0443934425711631,2020-09-18 06:56:31.024000+00:00,0.8876389861106873,16384,1.788139343261719e-07,-0.1751758754253387,0.0772,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042,2.9802322387695312e-08,S2A_MSIL2A_20200918T065631_R063_T39QXG_20200921T101042_0001.jpg,0.379405,7.450580596923828e-09,0.607346,2020,9,autumn,0
0.0402098670601844,2020-09-13 06:56:29.024000+00:00,0.8871074914932251,16384,1.1920928955078125e-07,-0.1689699441194534,0.0772,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056,0.0,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0000.jpg,0.379405,7.450580596923828e-09,0.607346,2020,9,autumn,0
0.0402098670601844,2020-09-13 06:56:29.024000+00:00,0.8871074914932251,16384,1.1920928955078125e-07,-0.1689699441194534,0.0772,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056,0.0,S2B_MSIL2A_20200913T065629_R063_T39QXG_20201027T093056_0001.jpg,0.379405,7.450580596923828e-09,0.607346,2020,9,autumn,0
0.0471934303641319,2020-09-08 06:56:31.024000+00:00,0.9064619541168212,16384,1.1920928955078125e-07,-0.1624307632446289,0.0476667,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,0.0,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0000.jpg,0.219832,7.450580596923828e-09,0.202416,2020,9,autumn,0
0.0471934303641319,2020-09-08 06:56:31.024000+00:00,0.9064619541168212,16384,1.1920928955078125e-07,-0.1624307632446289,0.0476667,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720,0.0,S2A_MSIL2A_20200908T065631_R063_T39QXG_20201027T154720_0001.jpg,0.219832,7.450580596923828e-09,0.202416,2020,9,autumn,0
0.0453967079520225,2020-09-03 06:56:29.024000+00:00,0.8959740996360779,16384,5.960464477539064e-08,-0.1696267426013946,,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703,2.9802322387695312e-08,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703_0000.jpg,,7.450580596923828e-09,,2020,9,autumn,0
0.0453967079520225,2020-09-03 06:56:29.024000+00:00,0.8959740996360779,16384,5.960464477539064e-08,-0.1696267426013946,,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703,2.9802322387695312e-08,S2B_MSIL2A_20200903T065629_R063_T39QXG_20201027T145703_0001.jpg,,7.450580596923828e-09,,2020,9,autumn,0
