chip_id,model,score_max,xmin,ymin,xmax,ymax,score,label,image_path
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,95.4346923828125,269.71453857421875,604.3908081054688,632.9493408203125,0.8653295636177063,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,0.0,541.26171875,110.89906311035156,627.1433715820312,0.7701308131217957,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,0.901501476764679,347.4649963378906,282.9606018066406,639.8087768554688,0.7622953057289124,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,0.0,522.60205078125,285.03271484375,635.7704467773438,0.7500203251838684,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,214.2582550048828,366.4201354980469,501.98052978515625,620.7998046875,0.7232222557067871,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,26.59412956237793,277.1863708496094,267.26324462890625,461.3298034667969,0.6387938261032104,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,0.0,454.998779296875,248.1881866455078,616.8779907226562,0.6295751333236694,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,2.6418213844299316,207.6870880126953,413.6359558105469,618.2582397460938,0.6180527210235596,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,200.9783477783203,521.5319213867188,532.9661254882812,626.5040283203125,0.5899009704589844,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,1.9462890625,471.39019775390625,124.03395080566406,637.7342529296875,0.561916708946228,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,267.3030700683594,462.5,414.4351501464844,623.5094604492188,0.5442672967910767,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,345.9446716308594,358.7891540527344,591.131103515625,637.0347900390625,0.5355348587036133,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,65.71321105957031,439.5943298339844,560.3814697265625,627.32373046875,0.4880371391773224,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,310.68743896484375,555.5202026367188,555.29052734375,629.7286987304688,0.4718974828720093,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,72.04093933105469,492.1198425292969,238.6669921875,628.9602661132812,0.34238576889038086,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,254.72007751464844,521.9769897460938,310.244873046875,605.3665161132812,0.3029363453388214,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,91.70208740234375,430.22882080078125,223.8253936767578,583.1494140625,0.2985101640224457,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,227.26988220214844,557.5763549804688,464.9757385253906,625.5111083984375,0.2981463074684143,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,315.5214538574219,498.1105651855469,618.9307250976562,631.4680786132812,0.2970390021800995,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,223.6201934814453,368.0701599121094,340.5623474121094,482.4208984375,0.2862098813056946,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,100.38553619384766,486.38116455078125,250.25064086914062,571.4664916992188,0.28309395909309387,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,0.0,565.7611083984375,185.12779235839844,628.1347045898438,0.2770432233810425,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000,p_frcnn_r50_med,0.8653295636177063,179.4159698486328,306.5501403808594,207.048583984375,357.6261901855469,0.27489355206489563,1,deployment/outputs/by_plant/osm_way_386838289/2025-12/chips/tiles_png/S2A_MSIL2A_20251207T064321_R120_T40QFM_20251207T093416_0000.jpg
