fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a,sst,year,month,season,hab_label
0.0391868576407432,2020-03-27 06:56:19.024000+00:00,0.8925457000732422,16384,0.0,-0.1718707829713821,0.0354,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721,2.9802322387695312e-08,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721_0000.jpg,0.374305,7.450580596923828e-09,0.155697,30.155,2020,3,spring,0
0.0391868576407432,2020-03-27 06:56:19.024000+00:00,0.8925457000732422,16384,0.0,-0.1718707829713821,0.0354,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721,2.9802322387695312e-08,S2B_MSIL2A_20200327T065619_R063_T39QXG_20201027T114721_0001.jpg,0.374305,7.450580596923828e-09,0.155697,30.155,2020,3,spring,0
0.0395016074180603,2020-03-22 06:56:21.024000+00:00,0.9125661253929138,16384,0.0,-0.1563979089260101,0.0354,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405,0.0,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405_0000.jpg,0.374305,0.0,0.155697,30.155,2020,3,spring,0
0.0395016074180603,2020-03-22 06:56:21.024000+00:00,0.9125661253929138,16384,0.0,-0.1563979089260101,0.0354,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405,0.0,S2A_MSIL2A_20200322T065621_R063_T39QXG_20201014T192405_0001.jpg,0.374305,0.0,0.155697,30.155,2020,3,spring,0
0.0427409633994102,2020-03-17 06:56:19.024000+00:00,0.9147137999534608,16384,5.960464477539064e-08,-0.1536047756671905,0.0389,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701,2.9802322387695312e-08,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701_0000.jpg,0.40414,7.450580596923828e-09,0.179586,29.1483,2020,3,spring,0
0.0427409633994102,2020-03-17 06:56:19.024000+00:00,0.9147137999534608,16384,5.960464477539064e-08,-0.1536047756671905,0.0389,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701,2.9802322387695312e-08,S2B_MSIL2A_20200317T065619_R063_T39QXG_20201010T111701_0001.jpg,0.40414,7.450580596923828e-09,0.179586,29.1483,2020,3,spring,0
0.0323409736156463,2020-03-12 06:56:51.024000+00:00,0.863634467124939,16384,1.1920928955078125e-07,-0.1820578426122665,0.0322,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613,0.0,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613_0000.jpg,0.177615,0.0,0.180261,27.7867,2020,3,spring,0
0.0323409736156463,2020-03-12 06:56:51.024000+00:00,0.863634467124939,16384,1.1920928955078125e-07,-0.1820578426122665,0.0322,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613,0.0,S2A_MSIL2A_20200312T065651_R063_T39QXG_20201006T204613_0001.jpg,0.177615,0.0,0.180261,27.7867,2020,3,spring,0
0.0298229455947875,2020-03-07 06:57:29.024000+00:00,0.8743782639503479,16384,1.1920928955078125e-07,-0.1665458977222442,0.0322,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728,2.9802322387695312e-08,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728_0000.jpg,0.177615,0.0,0.180261,27.7867,2020,3,spring,0
0.0298229455947875,2020-03-07 06:57:29.024000+00:00,0.8743782639503479,16384,1.1920928955078125e-07,-0.1665458977222442,0.0322,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728,2.9802322387695312e-08,S2B_MSIL2A_20200307T065729_R063_T39QXG_20201003T195728_0001.jpg,0.177615,0.0,0.180261,27.7867,2020,3,spring,0
0.0383606553077697,2020-03-02 06:58:01.024000+00:00,0.8900148868560791,16384,1.788139343261719e-07,-0.1705865710973739,0.043,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245,2.9802322387695312e-08,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245_0000.jpg,0.32968,0.0,0.1943,28.0075,2020,3,spring,0
0.0383606553077697,2020-03-02 06:58:01.024000+00:00,0.8900148868560791,16384,1.788139343261719e-07,-0.1705865710973739,0.043,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245,2.9802322387695312e-08,S2A_MSIL2A_20200302T065801_R063_T39QXG_20200926T020245_0001.jpg,0.32968,0.0,0.1943,28.0075,2020,3,spring,0
0.0432196855545043,2020-02-21 06:59:11.024000+00:00,0.9439916014671326,16384,0.0,-0.1230627596378326,0.0566667,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322,1.4901161193847656e-08,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322_0000.jpg,0.30265,0.0,0.323545,28.8683,2020,2,winter,0
0.0432196855545043,2020-02-21 06:59:11.024000+00:00,0.9439916014671326,16384,0.0,-0.1230627596378326,0.0566667,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322,1.4901161193847656e-08,S2A_MSIL2A_20200221T065911_R063_T39QXG_20200927T132322_0001.jpg,0.30265,0.0,0.323545,28.8683,2020,2,winter,0
0.0349901616573333,2020-02-16 06:59:39.024000+00:00,0.8910350203514099,16384,5.960464477539064e-08,-0.1650880873203277,0.0647333,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644,1.4901161193847656e-08,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644_0000.jpg,0.220999,0.0,0.458176,27.5483,2020,2,winter,0
0.0349901616573333,2020-02-16 06:59:39.024000+00:00,0.8910350203514099,16384,5.960464477539064e-08,-0.1650880873203277,0.0647333,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644,1.4901161193847656e-08,S2B_MSIL2A_20200216T065939_R063_T39QXG_20200929T114644_0001.jpg,0.220999,0.0,0.458176,27.5483,2020,2,winter,0
0.038432776927948,2020-02-06 07:00:49.024000+00:00,0.9117624759674072,16384,1.788139343261719e-07,-0.1528382152318954,0.0889333,S2B_MSIL2A_20200206T070049_R063_T39QXG_20201001T025510,0.0,S2B_MSIL2A_20200206T070049_R063_T39QXG_20201001T025510_0000.jpg,0.453355,0.0,0.798461,27.3017,2020,2,winter,0
0.0350688397884368,2020-02-01 07:01:11.024000+00:00,0.902266561985016,16384,1.788139343261719e-07,-0.1532073318958282,0.0565333,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942,2.9802322387695312e-08,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942_0000.jpg,,0.0,0.260516,27.53,2020,2,winter,0
0.0350688397884368,2020-02-01 07:01:11.024000+00:00,0.902266561985016,16384,1.788139343261719e-07,-0.1532073318958282,0.0565333,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942,2.9802322387695312e-08,S2A_MSIL2A_20200201T070111_R063_T39QXG_20200930T073942_0001.jpg,,0.0,0.260516,27.53,2020,2,winter,0
