fai_mean,datetime,rednir_mean,valid_px,rednir_std,ndwi_mean,kd490,scene_id,ndwi_std,tile,flh,fai_std,chlor_a,year,month,season,hab_label
0.0383868813514709,2021-03-27 06:56:21.024000+00:00,0.8721093535423279,16384,1.788139343261719e-07,-0.1818800717592239,0.0674,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611,1.4901161193847656e-08,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611_0000.jpg,0.177445,0.0,0.469682,2021,3,spring,0
0.0383868813514709,2021-03-27 06:56:21.024000+00:00,0.8721093535423279,16384,1.788139343261719e-07,-0.1818800717592239,0.0674,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611,1.4901161193847656e-08,S2A_MSIL2A_20210327T065621_R063_T39QXG_20210327T193611_0001.jpg,0.177445,0.0,0.469682,2021,3,spring,0
0.0395082011818885,2021-03-22 06:56:19.024000+00:00,0.8770799040794373,16384,0.0,-0.1812644302845001,0.0674,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515,2.9802322387695312e-08,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515_0000.jpg,0.177445,7.450580596923828e-09,0.469682,2021,3,spring,0
0.0395082011818885,2021-03-22 06:56:19.024000+00:00,0.8770799040794373,16384,0.0,-0.1812644302845001,0.0674,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515,2.9802322387695312e-08,S2B_MSIL2A_20210322T065619_R063_T39QXG_20210323T015515_0001.jpg,0.177445,7.450580596923828e-09,0.469682,2021,3,spring,0
0.0384393334388732,2021-03-17 06:56:21.024000+00:00,0.8871610164642334,16384,1.788139343261719e-07,-0.1708949357271194,0.0627333,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928,1.4901161193847656e-08,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928_0000.jpg,0.286273,0.0,0.373507,2021,3,spring,0
0.0384393334388732,2021-03-17 06:56:21.024000+00:00,0.8871610164642334,16384,1.788139343261719e-07,-0.1708949357271194,0.0627333,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928,1.4901161193847656e-08,S2A_MSIL2A_20210317T065621_R063_T39QXG_20210317T221928_0001.jpg,0.286273,0.0,0.373507,2021,3,spring,0
0.0358688235282897,2021-03-12 06:56:59.024000+00:00,0.8943070769309998,16384,0.0,-0.1576468795537948,0.0691,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530,1.4901161193847656e-08,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530_0000.jpg,0.398062,0.0,0.425302,2021,3,spring,0
0.0358688235282897,2021-03-12 06:56:59.024000+00:00,0.8943070769309998,16384,0.0,-0.1576468795537948,0.0691,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530,1.4901161193847656e-08,S2B_MSIL2A_20210312T065659_R063_T39QXG_20210312T174530_0001.jpg,0.398062,0.0,0.425302,2021,3,spring,0
0.0389442667365074,2021-03-07 06:57:31.024000+00:00,0.8975427150726318,16384,2.384185791015625e-07,-0.1641201078891754,0.0691,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727,2.9802322387695312e-08,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727_0000.jpg,0.398062,7.450580596923828e-09,0.425302,2021,3,spring,0
0.0389442667365074,2021-03-07 06:57:31.024000+00:00,0.8975427150726318,16384,2.384185791015625e-07,-0.1641201078891754,0.0691,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727,2.9802322387695312e-08,S2A_MSIL2A_20210307T065731_R063_T39QXG_20210307T203727_0001.jpg,0.398062,7.450580596923828e-09,0.425302,2021,3,spring,0
0.0351934432983398,2021-03-02 06:58:09.024000+00:00,0.8997316956520081,16384,1.1920928955078125e-07,-0.1573810428380966,0.089,S2B_MSIL2A_20210302T065809_R063_T39QXG_20210302T153932,1.4901161193847656e-08,S2B_MSIL2A_20210302T065809_R063_T39QXG_20210302T153932_0000.jpg,0.414212,0.0,0.785385,2021,3,spring,0
0.0351934432983398,2021-03-02 06:58:09.024000+00:00,0.8997316956520081,16384,1.1920928955078125e-07,-0.1573810428380966,0.089,S2B_MSIL2A_20210302T065809_R063_T39QXG_20210302T153932,1.4901161193847656e-08,S2B_MSIL2A_20210302T065809_R063_T39QXG_20210302T153932_0001.jpg,0.414212,0.0,0.785385,2021,3,spring,0
0.0413967370986938,2021-02-25 06:58:51.024000+00:00,0.9025478959083556,16384,1.1920928955078125e-07,-0.1711997985839843,0.0754,S2A_MSIL2A_20210225T065851_R063_T39QXG_20210225T181931,0.0,S2A_MSIL2A_20210225T065851_R063_T39QXG_20210225T181931_0000.jpg,0.46942,0.0,0.573955,2021,2,winter,0
0.0413967370986938,2021-02-25 06:58:51.024000+00:00,0.9025478959083556,16384,1.1920928955078125e-07,-0.1711997985839843,0.0754,S2A_MSIL2A_20210225T065851_R063_T39QXG_20210225T181931,0.0,S2A_MSIL2A_20210225T065851_R063_T39QXG_20210225T181931_0001.jpg,0.46942,0.0,0.573955,2021,2,winter,0
0.0354688763618469,2021-02-15 06:59:51.024000+00:00,0.8745830059051514,16384,5.960464477539064e-08,-0.1789471805095672,0.0669143,S2A_MSIL2A_20210215T065951_R063_T39QXG_20210215T202348,2.9802322387695312e-08,S2A_MSIL2A_20210215T065951_R063_T39QXG_20210215T202348_0000.jpg,0.252937,0.0,0.469736,2021,2,winter,0
0.0354688763618469,2021-02-15 06:59:51.024000+00:00,0.8745830059051514,16384,5.960464477539064e-08,-0.1789471805095672,0.0669143,S2A_MSIL2A_20210215T065951_R063_T39QXG_20210215T202348,2.9802322387695312e-08,S2A_MSIL2A_20210215T065951_R063_T39QXG_20210215T202348_0001.jpg,0.252937,0.0,0.469736,2021,2,winter,0
